fixture_id,team_id,opponent_team_id,player_out_id,player_in_id,minute,role_out,role_in
1379057,34,36,328105.0,31146,61,,
1379057,34,36,19163.0,18778,61,,
1379057,34,36,138787.0,153430,76,,
1379057,36,34,18753.0,389315,76,,
1379057,36,34,2823.0,19025,84,,
1379057,34,36,158054.0,315237,86,,
1379057,36,34,1455.0,436443,90,,
1379057,36,34,657.0,2920,90,,
1379053,49,746,284324.0,425733,58,,
1379053,746,49,671.0,336659,65,,
1379053,746,49,84087.0,38750,75,,
1379053,746,49,20638.0,339201,75,,
1379053,49,746,366735.0,19145,76,,
1379053,49,746,392270.0,286894,76,,
1379053,49,746,1864.0,305834,85,,
1379053,49,746,10329.0,334037,85,,
1379056,51,33,162007.0,329369,59,,
1379056,51,33,356041.0,296,59,,
1379056,51,33,265820.0,278370,60,,
1379056,33,51,891.0,402329,65,,
1379056,33,51,157997.0,382452,70,,
1379056,33,51,747.0,284322,70,,
1379056,51,33,90590.0,392482,79,,
1379056,33,51,1165.0,51494,81,,
1379056,33,51,115589.0,70100,82,,
1379056,51,33,92993.0,343311,87,,
1379052,55,40,263538.0,25073,29,,
1379052,40,55,247.0,30410,61,,
1379052,40,55,206254.0,289,61,,
1379052,40,55,180317.0,6716,62,,
1379052,40,55,293.0,452685,70,,
1379052,55,40,15908.0,47438,79,,
1379052,55,40,178077.0,106725,79,,
1379052,40,55,203224.0,284,83,,
1379052,55,40,1119.0,19346,90,,
1379052,55,40,284797.0,15799,90,,
1379051,65,35,9366.0,8598,46,,
1379051,65,35,2298.0,284428,46,,
1379051,65,35,47522.0,19305,46,,
1379051,35,65,792.0,18870,69,,
1379051,35,65,368030.0,129682,69,,
1379051,35,65,304853.0,1125,80,,
1379051,65,35,48648.0,6056,83,,
1379051,65,35,18746.0,147831,89,,
1379051,35,65,19245.0,18872,90,,
1379051,35,65,19281.0,47499,90,,
1379058,39,44,265784.0,195103,68,,
1379058,39,44,13708.0,24888,68,,
1379058,44,39,22.0,20303,69,,
1379058,39,44,285.0,296560,76,,
1379058,44,39,196855.0,98936,77,,
1379058,39,44,280687.0,265782,84,,
1379058,39,44,3080.0,110153,84,,
1379058,44,39,270508.0,47903,90,,
1379058,44,39,575.0,180560,90,,
1379049,42,52,22090.0,333682,46,,
1379049,52,42,184226.0,1468,59,,
1379049,42,52,1460.0,127769,66,,
1379049,52,42,2601.0,18806,74,,
1379049,42,52,157052.0,127817,82,,
1379049,42,52,2937.0,47311,82,,
1379049,42,52,19586.0,313245,88,,
1379049,52,42,182201.0,26303,90,,
1379049,52,42,288102.0,2490,90,,
1379049,52,42,13736.0,403554,90,,
1379050,66,50,19071.0,18,29,,
1379050,50,66,278133.0,1422,61,,
1379050,50,66,626.0,307123,61,,
1379050,50,66,636.0,161933,61,,
1379050,66,50,19191.0,2287,74,,
1379050,66,50,,137303,74,,
1379050,50,66,36902.0,156477,76,,
1379050,50,66,266657.0,81573,84,,
1379050,66,50,2724.0,138816,86,,
1379050,66,50,19366.0,249,86,,
1379054,47,45,162016.0,347316,61,,
1379054,47,45,21104.0,2413,62,,
1379054,45,47,125743.0,343684,66,,
1379054,45,47,270139.0,202854,66,,
1379054,47,45,15911.0,237129,78,,
1379054,45,47,2990.0,195993,86,,
1379054,47,45,129711.0,270510,90,,
1379062,39,36,13708.0,195103,46,,
1379062,39,36,41606.0,195717,46,,
1379062,39,36,285.0,296560,46,,
1379062,39,36,20665.0,110153,64,,
1379062,36,39,389315.0,19025,72,,
1379062,36,39,237819.0,1161,72,,
1379062,36,39,2887.0,195106,72,,
1379062,39,36,2032.0,265784,76,,
1379062,36,39,19221.0,1696,77,,
1379062,36,39,1455.0,18753,89,,
1379060,42,44,18979.0,47311,46,,
1379060,44,42,270508.0,22,62,,
1379060,44,42,196855.0,161621,62,,
1379060,42,44,157052.0,127817,72,,
1379060,42,44,19586.0,313236,72,,
1379060,44,42,36927.0,138822,76,,
1379060,44,42,20303.0,180560,76,,
1379060,42,44,47315.0,30407,77,,
1379060,44,42,19827.0,37882,82,,
1379060,42,44,1946.0,313245,90,,
1379059,63,51,18901.0,177665,60,,
1379059,63,51,32966.0,19329,61,,
1379059,63,51,18766.0,19461,65,,
1379059,63,51,19201.0,19760,77,,
1379059,63,51,48389.0,19128,77,,
1379059,51,63,278370.0,329369,81,,
1379059,51,63,1469.0,343311,82,,
1379059,51,63,383685.0,392482,88,,
1379059,51,63,265820.0,359842,90,,
1379059,51,63,90590.0,553958,90,,
1379061,55,52,342022.0,106725,67,,
1379061,55,52,15908.0,47438,68,,
1379061,55,52,263538.0,25073,68,,
1379061,55,52,284797.0,727,75,,
1379061,52,55,184226.0,18806,78,,
1379061,52,55,2601.0,286458,78,,
1379061,55,52,292.0,153066,86,,
1379061,52,55,25927.0,412759,90,,
1379065,65,33,47522.0,19305,14,,
1379065,33,65,886.0,382452,68,,
1379065,33,65,342970.0,545,77,,
1379065,65,33,9366.0,8598,78,,
1379065,65,33,2298.0,22149,90,,
1379067,47,49,347316.0,162016,7,,
1379067,47,49,863.0,2413,60,,
1379067,47,49,25287.0,30776,60,,
1379067,49,47,284324.0,286894,66,,
1379067,47,49,47519.0,204039,73,,
1379067,47,49,21104.0,129711,73,,
1379067,47,49,,336564,73,,
1379067,49,47,161907.0,282125,76,,
1379067,49,47,1864.0,425733,85,,
1379067,49,47,22094.0,19145,89,,
1379063,66,40,19191.0,2287,59,,
1379063,66,40,137303.0,249,59,,
1379063,66,40,46815.0,19179,74,,
1379063,66,40,19366.0,18,74,,
1379063,66,40,2724.0,138816,75,,
1379063,40,66,174565.0,203224,77,,
1379068,34,48,2855.0,2806,46,,
1379068,34,48,158054.0,315237,46,,
1379068,34,48,138787.0,19192,46,,
1379068,48,34,2939.0,1243,61,,
1379068,34,48,38734.0,18778,65,,
1379068,34,48,19163.0,153430,77,,
1379068,48,34,37724.0,171,79,,
1379068,48,34,336585.0,7600,85,,
1379064,35,50,330437.0,18872,62,,
1379064,35,50,368030.0,152856,62,,
1379064,35,50,18870.0,792,62,,
1379064,50,35,156477.0,36902,73,,
1379064,50,35,1422.0,266657,73,,
1379064,35,50,304853.0,1125,73,,
1379064,35,50,1150.0,343576,80,,
1379064,50,35,1100.0,81573,82,,
1379064,50,35,636.0,44,90,,
1379064,50,35,631.0,21138,90,,
1379066,45,746,343684.0,125743,57,,
1379066,45,746,18592.0,18929,62,,
1379066,746,45,671.0,336659,82,,
1379066,746,45,84087.0,38750,83,,
1379066,45,746,148099.0,195993,83,,
1379066,45,746,270139.0,284500,83,,
1379077,47,33,21104.0,336564,46,,
1379077,33,47,545.0,115589,58,,
1379077,47,33,47519.0,204039,67,,
1379077,33,47,1165.0,19220,72,,
1379077,33,47,2935.0,342970,72,,
1379077,33,47,747.0,51494,72,,
1379077,47,33,162016.0,270510,79,,
1379077,47,33,41104.0,863,79,,
1379077,33,47,382452.0,886,80,,
1379077,47,33,30776.0,25287,88,,
1379073,36,45,2823.0,389315,46,,
1379073,36,45,2887.0,195106,58,,
1379073,36,45,19221.0,1696,59,,
1379073,45,36,284500.0,202854,67,,
1379073,36,45,,18753,75,,
1379073,45,36,343684.0,125743,79,,
1379073,36,45,237819.0,1161,87,,
1379073,45,36,148099.0,270139,89,,
1379078,48,44,284446.0,1243,62,,
1379078,44,48,161621.0,22,67,,
1379078,48,44,2939.0,326176,71,,
1379078,44,48,36927.0,138822,71,,
1379078,44,48,270508.0,180560,71,,
1379078,44,48,196855.0,37882,81,,
1379078,44,48,375915.0,330238,81,,
1379078,48,44,37724.0,171,83,,
1379078,48,44,1646.0,7600,83,,
1379076,746,42,84087.0,38750,63,,
1379076,746,42,671.0,336659,64,,
1379076,746,42,20638.0,301771,64,,
1379076,746,42,37143.0,349799,87,,
1379076,42,746,19586.0,333682,88,,
1379071,49,39,161948.0,425733,64,,
1379071,39,49,20665.0,3080,70,,
1379071,39,49,24888.0,456206,70,,
1379071,49,39,161907.0,19545,77,,
1379071,49,39,1864.0,392270,77,,
1379071,49,39,5996.0,305834,83,,
1379071,49,39,10329.0,286894,83,,
1379072,52,51,288102.0,184226,66,,
1379072,51,52,90590.0,392482,75,,
1379072,51,52,356041.0,537,75,,
1379072,52,51,2601.0,18806,83,,
1379072,51,52,1469.0,343311,85,,
1379072,51,52,278370.0,162007,85,,
1379070,34,55,723.0,19192,24,,
1379070,55,34,44871.0,19346,70,,
1379070,34,55,18911.0,20355,77,,
1379070,34,55,18778.0,284492,77,,
1379070,34,55,19163.0,153430,77,,
1379070,34,55,31146.0,1463,77,,
1379070,55,34,15908.0,47438,84,,
1379070,55,34,263538.0,25073,84,,
1379070,55,34,284797.0,727,90,,
1379070,34,55,10135.0,328105,90,,
1379075,65,63,9366.0,8598,59,,
1379075,65,63,6056.0,284428,59,,
1379075,65,63,22149.0,19305,59,,
1379075,63,65,50739.0,19329,74,,
1379075,63,65,18901.0,250,74,,
1379075,63,65,19461.0,18766,74,,
1379075,63,65,833.0,64003,82,,
1379075,63,65,47969.0,19128,82,,
1379075,65,63,18746.0,67943,88,,
1379069,35,66,18869.0,330437,10,,
1379069,35,66,,18872,46,,
1379069,35,66,304853.0,1125,63,,
1379069,35,66,162267.0,129682,63,,
1379069,35,66,792.0,368030,63,,
1379069,66,35,19071.0,2287,71,,
1379069,66,35,19191.0,2926,71,,
1379069,66,35,162714.0,18,71,,
1379069,35,66,152856.0,18870,77,,
1379069,66,35,19366.0,284457,81,,
1379069,66,35,1904.0,249,81,,
1379069,66,35,19170.0,137303,86,,
1379074,50,40,156477.0,266657,53,,
1379074,40,50,289.0,206254,56,,
1379074,40,50,174565.0,247,56,,
1379074,50,40,1422.0,81573,74,,
1379074,40,50,6716.0,293,74,,
1379074,40,50,180317.0,284,83,,
1379074,40,50,203224.0,30410,83,,
1379082,49,44,19545.0,95,46,,
1379082,49,44,161948.0,161907,67,,
1379082,44,49,196855.0,98936,72,,
1379082,44,49,36927.0,138822,72,,
1379082,44,49,270508.0,180560,72,,
1379082,44,49,161621.0,22,76,,
1379082,49,44,10329.0,392270,76,,
1379082,44,49,575.0,20303,84,,
1379080,35,48,304853.0,1125,46,,
1379080,35,48,22136.0,330437,46,,
1379080,48,35,404574.0,171,46,,
1379080,48,35,2939.0,1243,52,,
1379080,35,48,18870.0,129682,61,,
1379080,48,35,336585.0,25391,74,,
1379080,35,48,1150.0,47499,80,,
1379080,35,48,368030.0,18869,86,,
1379083,36,746,389315.0,1161,64,,
1379083,36,746,237819.0,1696,64,,
1379083,746,36,671.0,336659,64,,
1379083,746,36,84087.0,38750,64,,
1379083,36,746,1455.0,19480,89,,
1379083,36,746,19221.0,2920,90,,
1379083,746,36,20638.0,301771,90,,
1379083,746,36,119121.0,349799,90,,
1379088,52,39,25927.0,1468,60,,
1379088,39,52,110153.0,24888,66,,
1379088,39,52,3080.0,20665,66,,
1379088,39,52,66407.0,13708,75,,
1379088,52,39,2601.0,2490,81,,
1379088,52,39,184226.0,286458,81,,
1379088,52,39,126949.0,412759,83,,
1379088,39,52,265782.0,280687,88,,
1379088,52,39,288102.0,18806,90,,
1379085,40,65,1145.0,174565,55,,
1379085,65,40,6056.0,284428,61,,
1379085,40,65,2864.0,30410,68,,
1379085,40,65,206254.0,289,68,,
1379085,40,65,293.0,452685,78,,
1379085,65,40,48648.0,2298,86,,
1379085,65,40,9366.0,19305,86,,
1379081,51,55,22160.0,18963,46,,
1379081,51,55,356041.0,162007,46,,
1379081,55,51,284797.0,106725,65,,
1379081,51,55,278370.0,305730,70,,
1379081,55,51,1119.0,44871,80,,
1379081,55,51,263538.0,47438,80,,
1379081,55,51,15908.0,25073,80,,
1379081,51,55,383685.0,328225,89,,
1379081,51,55,90590.0,537,89,,
1379087,50,34,1422.0,266657,76,,
1379087,34,50,284492.0,38734,77,,
1379087,50,34,636.0,36902,77,,
1379087,50,34,156477.0,278133,77,,
1379087,34,50,18778.0,153430,85,,
1379087,34,50,158054.0,1463,85,,
1379087,50,34,631.0,81573,87,,
1379084,63,66,177665.0,32966,23,,
1379084,66,63,2724.0,138816,46,,
1379084,66,63,19071.0,249,46,,
1379084,66,63,19191.0,2287,68,,
1379084,66,63,19366.0,18,68,,
1379084,63,66,19461.0,19329,71,,
1379084,63,66,,18766,71,,
1379084,63,66,48389.0,162128,80,,
1379084,63,66,50739.0,250,80,,
1379084,66,63,2926.0,284457,84,,
1379079,47,42,25287.0,162016,46,,
1379079,47,42,336564.0,237129,66,,
1379079,47,42,863.0,21104,66,,
1379079,42,47,1946.0,136723,78,,
1379079,47,42,15911.0,129711,78,,
1379079,47,42,19235.0,47519,78,,
1379079,42,47,127817.0,333682,88,,
1379079,42,47,47311.0,313236,88,,
1379079,42,47,157052.0,313245,90,,
1379086,45,33,18758.0,270139,10,,
1379086,33,45,545.0,19220,46,,
1379086,33,45,382452.0,886,58,,
1379086,33,45,747.0,284322,58,,
1379086,45,33,18592.0,125743,81,,
1379086,45,33,343684.0,284500,81,,
1379086,45,33,19187.0,18929,87,,
1379086,45,33,148099.0,195993,88,,
1379094,63,50,162128.0,833,46,,
1379094,63,50,19329.0,18766,46,,
1379094,63,50,19760.0,47969,69,,
1379094,50,63,36902.0,156477,75,,
1379094,63,50,19461.0,48389,82,,
1379094,50,63,636.0,81573,89,,
1379094,50,63,1422.0,626,90,,
1379094,63,50,32966.0,50739,90,,
1379090,44,55,180560.0,270508,60,,
1379090,55,44,44871.0,19346,74,,
1379090,55,44,178077.0,727,75,,
1379090,44,55,161621.0,22,75,,
1379090,44,55,575.0,20303,75,,
1379090,44,55,98936.0,196855,75,,
1379090,44,55,19827.0,138822,81,,
1379090,55,44,47438.0,263538,85,,
1379090,55,44,196156.0,106725,90,,
1379096,35,746,304853.0,18872,46,,
1379096,746,35,84087.0,38750,63,,
1379096,746,35,336659.0,284414,63,,
1379096,746,35,671.0,119121,63,,
1379096,35,746,129682.0,18870,71,,
1379096,35,746,1150.0,792,71,,
1379096,35,746,152856.0,368030,80,,
1379096,35,746,18869.0,47499,80,,
1379096,746,35,20638.0,37143,86,,
1379093,45,34,284500.0,195993,46,,
1379093,34,45,18778.0,19192,71,,
1379093,34,45,153430.0,1463,71,,
1379093,45,34,18592.0,304317,80,,
1379093,45,34,19187.0,18929,80,,
1379093,45,34,343684.0,125743,87,,
1379093,34,45,284492.0,2806,90,,
1379093,34,45,10135.0,31146,90,,
1379093,34,45,158054.0,138787,90,,
1379097,47,36,2413.0,162016,60,,
1379097,47,36,328089.0,336564,60,,
1379097,47,36,41104.0,863,60,,
1379097,36,47,19221.0,2823,68,,
1379097,36,47,389315.0,1161,68,,
1379097,47,36,347316.0,237129,77,,
1379097,36,47,1696.0,237819,81,,
1379097,47,36,204039.0,270510,85,,
1379097,36,47,1455.0,2920,87,,
1379092,52,33,2218.0,1468,38,,
1379092,33,52,342970.0,545,54,,
1379092,52,33,184226.0,403554,78,,
1379092,52,33,288102.0,18806,78,,
1379092,33,52,891.0,2467,82,,
1379092,52,33,2601.0,2490,85,,
1379092,52,33,182201.0,286458,85,,
1379092,33,52,157997.0,382452,90,,
1379092,33,52,20589.0,284322,90,,
1379098,48,40,326176.0,404574,68,,
1379098,40,48,2864.0,174565,68,,
1379098,40,48,203224.0,293,75,,
1379098,48,40,2939.0,25391,78,,
1379098,40,48,206254.0,289,85,,
1379098,48,40,284446.0,1243,88,,
1379095,65,51,6056.0,2298,46,,
1379095,65,51,48648.0,284428,46,,
1379095,51,65,90590.0,305730,56,,
1379095,51,65,1469.0,343311,65,,
1379095,65,51,22149.0,19305,74,,
1379095,65,51,9366.0,147831,75,,
1379095,51,65,383685.0,328225,84,,
1379095,51,65,162007.0,356041,84,,
1379095,51,65,278370.0,537,84,,
1379095,65,51,18746.0,158697,85,,
1379089,66,39,19071.0,19366,54,,
1379089,39,66,20665.0,171035,69,,
1379089,66,39,2926.0,2287,75,,
1379089,66,39,249.0,162714,75,,
1379089,39,66,265782.0,280687,77,,
1379089,39,66,195717.0,456206,77,,
1379089,39,66,13708.0,110153,87,,
1379089,66,39,1904.0,284457,88,,
1379089,66,39,,18,88,,
1379091,49,42,425733.0,284324,46,,
1379091,42,49,157052.0,313245,46,,
1379091,49,42,10329.0,161948,55,,
1379091,42,49,47315.0,37127,57,,
1379091,42,49,127769.0,136723,57,,
1379091,42,49,19586.0,18979,72,,
1379100,35,45,129682.0,19245,60,,
1379100,35,45,368030.0,152856,61,,
1379100,35,45,792.0,363333,70,,
1379100,35,45,304853.0,47499,80,,
1379100,45,35,195993.0,18929,80,,
1379100,45,35,343684.0,125743,80,,
1379103,36,50,657.0,2920,46,,
1379103,36,50,2823.0,1696,46,,
1379103,50,36,161933.0,626,64,,
1379103,50,36,1422.0,266657,64,,
1379103,36,50,2887.0,436443,73,,
1379103,36,50,1161.0,389315,74,,
1379103,36,50,19221.0,237819,82,,
1379103,50,36,36902.0,156477,82,,
1379103,50,36,631.0,18861,90,,
1379107,34,47,31146.0,10135,46,,
1379107,34,47,18778.0,138787,66,,
1379107,34,47,19163.0,153430,66,,
1379107,47,34,347316.0,162016,77,,
1379107,47,34,21104.0,2413,77,,
1379107,47,34,129711.0,270510,77,,
1379107,47,34,237129.0,328089,87,,
1379107,47,34,15911.0,336564,87,,
1379107,34,47,328105.0,2806,90,,
1379108,39,65,20665.0,24888,67,,
1379108,65,39,48648.0,2298,67,,
1379108,65,39,22149.0,19305,67,,
1379108,39,65,13708.0,110153,81,,
1379108,39,65,296560.0,285,81,,
1379108,39,65,195717.0,456206,81,,
1379108,39,65,195103.0,3080,85,,
1379108,65,39,18746.0,6056,90,,
1379099,42,55,333682.0,38746,44,,
1379099,55,42,178077.0,196156,60,,
1379099,42,55,127769.0,19586,61,,
1379099,42,55,136723.0,1460,61,,
1379099,55,42,25073.0,292,61,,
1379099,55,42,47438.0,15908,61,,
1379099,55,42,19789.0,19495,74,,
1379099,55,42,19346.0,106725,74,,
1379099,42,55,2937.0,18979,83,,
1379102,44,52,161621.0,22,46,,
1379102,44,52,196855.0,37882,58,,
1379102,44,52,36927.0,180560,59,,
1379102,52,44,25927.0,1468,64,,
1379102,52,44,184226.0,286458,64,,
1379102,44,52,575.0,270508,71,,
1379102,52,44,288102.0,18806,76,,
1379102,44,52,19827.0,138822,81,,
1379102,52,44,2601.0,412759,88,,
1379101,51,66,343311.0,305730,24,,
1379101,51,66,1361.0,1469,67,,
1379101,66,51,138816.0,2724,70,,
1379101,66,51,1904.0,2926,70,,
1379101,51,66,328225.0,392482,77,,
1379101,66,51,19191.0,249,77,,
1379101,51,66,356041.0,537,78,,
1379101,66,51,137303.0,284457,86,,
1379101,66,51,19366.0,19071,86,,
1379105,40,746,247.0,306,46,,
1379105,746,40,38750.0,84087,62,,
1379105,40,746,284.0,293,65,,
1379105,40,746,6716.0,174565,74,,
1379105,746,40,20638.0,37143,79,,
1379105,40,746,289.0,206254,86,,
1379105,40,746,2864.0,30410,86,,
1379105,746,40,336659.0,19911,90,,
1379104,49,63,425733.0,1864,46,,
1379104,49,63,95.0,161907,46,,
1379104,49,63,161948.0,152982,61,,
1379104,49,63,286894.0,284324,61,,
1379104,63,49,19461.0,48389,67,,
1379104,63,49,32966.0,129142,67,,
1379104,49,63,305834.0,392270,77,,
1379104,63,49,18766.0,250,86,,
1379104,63,49,19201.0,19760,87,,
1379104,63,49,47969.0,1408,90,,
1379106,33,48,402329.0,342970,46,,
1379106,33,48,886.0,382452,68,,
1379106,33,48,1165.0,51494,77,,
1379106,33,48,70100.0,19220,78,,
1379106,48,33,284446.0,68466,83,,
1379106,48,33,1243.0,401278,83,,
1379106,48,33,2939.0,18744,87,,
1379106,33,48,891.0,2467,88,,
1379109,42,66,19586.0,1946,46,,
1379109,42,66,47311.0,18979,46,,
1379109,66,42,19366.0,249,66,,
1379109,66,42,162714.0,284457,75,,
1379109,66,42,19191.0,18,75,,
1379109,42,66,1460.0,136723,79,,
1379109,66,42,46815.0,889,86,,
1379109,42,66,157052.0,313245,86,,
1379109,42,66,,127769,86,,
1379109,66,42,19298.0,19071,87,,
1379116,44,34,98936.0,1746,46,,
1379116,34,44,18961.0,284492,63,,
1379116,34,44,1463.0,328105,63,,
1379116,44,34,575.0,20303,65,,
1379116,34,44,138787.0,723,74,,
1379116,34,44,158054.0,20649,74,,
1379116,44,34,22.0,196855,86,,
1379116,44,34,138822.0,36927,86,,
1379116,34,44,19192.0,31146,90,,
1379116,44,34,47903.0,37882,90,,
1379110,49,35,161948.0,392270,32,,
1379110,49,35,152982.0,10329,58,,
1379110,35,49,6610.0,20093,62,,
1379110,35,49,792.0,18870,74,,
1379110,35,49,330437.0,129682,74,,
1379110,49,35,284324.0,425733,77,,
1379110,35,49,152856.0,47499,87,,
1379112,65,45,48648.0,2298,46,,
1379112,65,45,22149.0,19305,46,,
1379112,65,45,181806.0,329357,46,,
1379112,45,65,343684.0,125743,62,,
1379112,65,45,,6056,62,,
1379112,45,65,195993.0,18929,73,,
1379112,45,65,19187.0,304317,86,,
1379117,55,47,1119.0,19346,46,,
1379117,55,47,15908.0,47438,61,,
1379117,47,55,863.0,41104,65,,
1379117,47,55,21104.0,336564,74,,
1379117,55,47,342022.0,44871,76,,
1379117,55,47,263538.0,25073,76,,
1379117,47,55,15911.0,237129,80,,
1379117,47,55,30776.0,25287,81,,
1379117,55,47,284797.0,106725,88,,
1379115,746,50,671.0,336659,56,,
1379115,746,50,84087.0,38750,56,,
1379115,50,746,631.0,36902,69,,
1379115,50,746,1100.0,81573,69,,
1379115,50,746,129033.0,18861,70,,
1379115,746,50,365331.0,301771,72,,
1379115,746,50,1464.0,284414,73,,
1379115,50,746,156477.0,266657,82,,
1379115,50,746,636.0,284230,82,,
1379115,746,50,119121.0,19911,88,,
1379114,63,40,129142.0,32966,65,,
1379114,63,40,833.0,50739,65,,
1379114,63,40,48389.0,162128,65,,
1379114,40,63,180317.0,284,68,,
1379114,40,63,203224.0,6716,68,,
1379114,40,63,247.0,8500,83,,
1379114,40,63,174565.0,2864,84,,
1379114,63,40,2279.0,250,87,,
1379114,63,40,19201.0,1408,90,,
1379111,51,48,356041.0,305730,60,,
1379111,48,51,2476.0,284446,64,,
1379111,51,48,383685.0,328225,72,,
1379111,51,48,162007.0,392482,72,,
1379111,48,51,37724.0,2939,72,,
1379111,48,51,336585.0,326176,82,,
1379111,48,51,1646.0,1243,82,,
1379111,51,48,1361.0,22160,83,,
1379111,48,51,409303.0,553065,83,,
1379113,52,36,1468.0,2490,65,,
1379113,52,36,25927.0,403554,66,,
1379113,36,52,1161.0,237819,68,,
1379113,36,52,1934.0,2823,76,,
1379113,36,52,1696.0,389315,76,,
1379113,52,36,18862.0,412759,77,,
1379113,36,52,19221.0,19025,88,,
1379113,36,52,1455.0,18753,89,,
1379113,52,36,184226.0,286458,90,,
1379118,39,33,20665.0,391822,54,,
1379118,39,33,2032.0,110153,69,,
1379118,33,39,545.0,2467,69,,
1379118,33,39,402329.0,342970,69,,
1379118,39,33,41606.0,280687,70,,
1379118,39,33,13708.0,456206,70,,
1379118,33,39,747.0,284322,78,,
1379118,33,39,886.0,382452,84,,
1379118,33,39,19220.0,70100,85,,
1379118,39,33,285.0,296560,86,,
